id,company_name,sku,name,price,url,lpmod
62,Canadian Appliance,WRF555SDFZ,"Whirlpool French Door Refrigerator 36"" WidthENERGY STAR Certified24.7 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2644.99,https://www.canadianappliance.ca/product/Whirlpool_WRF555SDFZ_French_Door_Refrigerator_Whirlpool_WRF555SDFZ.html,"7/31/2022, 3:53:23 PM"
63,Canadian Appliance,B36FD50SNS,"Bosch French Door Refrigerator 36"" WidthENERGY STAR Certified26.0 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingStainless Steel colour 70-inch Height",3994,https://www.canadianappliance.ca/product/Bosch_B36FD50SNS_French_Door_Refrigerator_Bosch_B36FD50SNS.html,"7/31/2022, 3:53:23 PM"
64,Canadian Appliance,LRFXS2503D,"LG French Door Refrigerator 33"" WidthENERGY STAR Certified24.5 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantBlack Stainless Steel colour",2894.99,https://www.canadianappliance.ca/product/LG_LRFXS2503D_French_Door_Refrigerator_LG_LRFXS2503D.html,"7/31/2022, 3:53:23 PM"
65,Canadian Appliance,RF23A9071SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth22.9 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3295.06,https://www.canadianappliance.ca/product/Samsung_RF23A9071SR_French_Door_Refrigerator_Samsung_RF23A9071SR.html,"7/31/2022, 3:53:23 PM"
66,Canadian Appliance,LRMVC1803S,"LG French Door Refrigerator 33"" WidthENERGY STAR CertifiedCounter Depth18.0 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserFingerprint ResistantStainless Steel colour",3294.99,https://www.canadianappliance.ca/product/LG_LRMVC1803S_French_Door_Refrigerator_LG_LRMVC1803S.html,"7/31/2022, 3:53:23 PM"
67,Canadian Appliance,RF23J9011SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth22.5 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingStainless Steel colour",3129,https://www.canadianappliance.ca/product/Samsung_RF23J9011SR_French_Door_Refrigerator_Samsung_RF23J9011SR.html,"7/31/2022, 3:53:23 PM"
68,Canadian Appliance,LRFNS2200W,"LG French Door Refrigerator 30"" WidthENERGY STAR Certified21.8 cu. ft. CapacityOptional Ice Maker Special OrderLED LightingWhite colour",1694.99,https://www.canadianappliance.ca/product/LG_LRFNS2200W_French_Door_Refrigerator_LG_LRFNS2200W.html,"7/31/2022, 3:53:23 PM"
69,Canadian Appliance,RF210N6ASE,"Hisense French Door Refrigerator 30"" WidthENERGY STAR Certified20.8 cu. ft. CapacityLED LightingFingerprint ResistantStainless Steel colour",1495.04,https://www.canadianappliance.ca/product/Hisense_RF210N6ASE_French_Door_Refrigerator_Hisense_RF210N6ASE.html,"7/31/2022, 3:53:26 PM"
70,Canadian Appliance,RF27T5201SG,"Samsung French Door Refrigerator 36"" WidthENERGY STAR Certified27.0 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantBlack Stainless Steel colour",2394.99,https://www.canadianappliance.ca/product/Samsung_RF27T5201SG_French_Door_Refrigerator_Samsung_RF27T5201SG.html,"7/31/2022, 3:53:26 PM"
71,Canadian Appliance,PYE18HYRKFS,"GE French Door Refrigerator 33"" WidthENERGY STAR CertifiedCounter Depth17.5 cu ft cu. ft.Thru Door Ice DispenserExterior Water DispenserInterior Light RefrigeratorFingerprint ResistantStainless Steel colour",2194,https://www.canadianappliance.ca/product/GE_PYE18HYRKFS_French_Door_Refrigerator_GE_PYE18HYRKFS.html,"7/31/2022, 3:53:26 PM"
72,Canadian Appliance,LRFCS2503D,"LG French Door Refrigerator 33"" WidthENERGY STAR Certified24.0 cu. ft. CapacityFreezer Located Ice DispenserLED LightingFingerprint ResistantBlack Stainless Steel colour",2094.99,https://www.canadianappliance.ca/product/LG_LRFCS2503D_French_Door_Refrigerator_LG_LRFCS2503D.html,"7/31/2022, 3:53:26 PM"
73,Canadian Appliance,WRX735SDHZ,"Whirlpool French Door Refrigerator 36"" WidthENERGY STAR Certified24.5 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3144.99,https://www.canadianappliance.ca/product/Whirlpool_WRX735SDHZ_French_Door_Refrigerator_Whirlpool_WRX735SDHZ.html,"7/31/2022, 3:53:26 PM"
